Device-ID,X-Coordinate,Y-Coordinate,Laser-Power(dB),Wavelength,Channel-1,Channel-2
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.344,-37.1116,-47.9462
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.352,-37.337,-47.275
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.36,-37.4867,-47.5975
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.368,-37.6532,-47.4874
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.376,-37.7794,-47.8268
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.384,-37.9577,-47.3798
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.392,-37.9577,-47.7108
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.4,-38.2331,-47.5975
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.408,-38.2982,-47.7108
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.416,-38.418,-47.4874
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.424,-38.3245,-47.9462
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.432,-38.3113,-48.3251
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.44,-38.169,-47.4874
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.448,-38.0434,-48.1949
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.456,-37.8974,-47.3798
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.464,-37.6872,-47.5975
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.472,-37.5636,-47.7108
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.48,-37.316,-47.7108
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.488,-37.2126,-47.8268
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.496,-37.0917,-48.1949
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.504,-37.0718,-48.1949
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.512,-36.9837,-47.7108
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.52,-36.9643,-47.4874
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.528,-36.9164,-47.9462
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.536,-36.9068,-47.7108
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.544,-36.8219,-47.8268
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.552,-36.7755,-48.1949
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.56,-36.6301,-48.1949
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.568,-36.5945,-47.8268
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.576,-36.5768,-48.1949
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.584,-36.4981,-48.4591
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.592,-36.568,-48.4591
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.6,-36.6212,-48.0688
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.608,-36.7204,-48.3251
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.616,-36.7755,-49.041
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.624,-36.8689,-48.7403
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.632,-36.9164,-48.5975
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.64,-36.8126,-49.041
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.648,-36.7663,-48.7403
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.656,-36.6931,-48.3251
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.664,-36.5945,-48.3251
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.672,-36.5416,-48.7403
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.68,-36.4981,-48.3251
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.688,-36.5242,-47.9462
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.696,-36.568,-48.7403
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.704,-36.6122,-48.3251
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.712,-36.6122,-48.1949
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.72,-36.6841,-47.8268
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.728,-36.675,-48.0688
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.736,-36.666,-47.8268
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.744,-36.7295,-47.3798
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.752,-36.6841,-47.8268
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.76,-36.6841,-47.4874
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.768,-36.648,-47.5975
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.776,-36.666,-47.1726
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.784,-36.6931,-47.4874
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.792,-36.7663,-47.3798
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.8,-36.8407,-47.4874
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.808,-37.0129,-47.7108
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.816,-37.1316,-47.7108
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.824,-37.3265,-47.275
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.832,-37.4759,-47.4874
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.84,-37.6419,-47.3798
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.848,-37.7677,-47.5975
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.856,-37.8735,-48.0688
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.864,-38.0188,-47.9462
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.872,-38.0807,-47.275
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.88,-38.2202,-48.1949
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.888,-38.2331,-47.7108
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.896,-38.2073,-47.9462
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.904,-38.1057,-47.8268
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.912,-37.9455,-47.7108
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.92,-37.7215,-48.0688
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.928,-37.597,-47.9462
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.936,-37.4326,-48.1949
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.944,-37.2847,-48.1949
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.952,-37.1316,-48.7403
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.96,-36.9547,-48.5975
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.968,-36.7295,-48.5975
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.976,-36.5768,-48.7403
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.984,-36.4207,-48.4591
alignment_GC_1,-4459.875,-4231.55,6.4461,1500.992,-36.3032,-48.8882
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.0,-36.1644,-49.364
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.008,-36.1086,-49.1993
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.016,-36.0613,-48.3251
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.024,-36.0771,-49.364
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.032,-36.1485,-49.041
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.04,-36.2619,-49.041
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.048,-36.4293,-48.7403
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.056,-36.5856,-48.4591
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.064,-36.8126,-49.1993
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.072,-36.9837,-48.8882
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.08,-37.1517,-48.7403
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.088,-37.316,-49.1993
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.096,-37.4542,-48.5975
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.104,-37.4976,-48.4591
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.112,-37.5858,-48.1949
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.12,-37.597,-48.5975
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.128,-37.4976,-48.4591
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.136,-37.4867,-48.4591
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.144,-37.4542,-47.9462
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.152,-37.3899,-47.9462
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.16,-37.3475,-47.9462
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.168,-37.264,-47.7108
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.176,-37.1618,-48.0688
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.184,-37.0521,-47.4874
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.192,-36.8973,-47.9462
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.2,-36.757,-47.9462
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.208,-36.648,-46.9747
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.216,-36.648,-47.4874
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.224,-36.5768,-47.8268
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.232,-36.5768,-47.3798
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.24,-36.5945,-47.7108
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.248,-36.5416,-47.4874
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.256,-36.5592,-47.275
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.264,-36.6391,-47.3798
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.272,-36.6841,-47.4874
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.28,-36.85,-47.5975
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.288,-37.0324,-47.5975
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.296,-37.182,-47.9462
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.304,-37.4542,-47.4874
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.312,-37.6872,-47.5975
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.32,-37.8144,-47.7108
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.328,-37.982,-47.7108
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.336,-38.1183,-48.0688
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.344,-38.031,-48.4591
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.352,-37.9335,-48.0688
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.36,-37.8735,-47.5975
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.368,-37.6758,-47.8268
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.376,-37.5636,-48.3251
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.384,-37.3687,-48.0688
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.392,-37.1216,-48.1949
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.4,-36.9068,-48.5975
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.408,-36.7387,-48.3251
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.416,-36.4981,-48.0688
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.424,-36.2783,-48.5975
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.432,-36.0849,-48.7403
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.44,-35.9149,-49.1993
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.448,-35.7004,-48.8882
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.456,-35.6148,-48.8882
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.464,-35.5585,-49.364
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.472,-35.5099,-48.8882
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.48,-35.6289,-49.1993
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.488,-35.7367,-49.5349
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.496,-35.9759,-49.7131
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.504,-36.2048,-48.8882
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.512,-36.3953,-48.4591
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.52,-36.657,-48.7403
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.528,-36.8973,-48.5975
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.536,-37.0917,-48.5975
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.544,-37.3475,-48.3251
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.552,-37.5415,-48.0688
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.56,-37.7562,-48.4591
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.568,-37.9094,-47.4874
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.576,-38.0065,-48.0688
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.584,-38.0683,-48.3251
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.592,-38.1562,-47.9462
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.6,-38.1309,-47.5975
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.608,-38.0188,-48.0688
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.616,-37.8498,-47.7108
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.624,-37.6987,-47.5975
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.632,-37.3792,-47.4874
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.64,-37.1719,-47.3798
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.648,-36.9547,-47.7108
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.656,-36.7204,-47.275
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.664,-36.5856,-47.1726
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.672,-36.4721,-47.0724
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.68,-36.37,-46.9747
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.688,-36.3364,-47.0724
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.696,-36.3281,-47.275
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.704,-36.3281,-47.0724
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.712,-36.4207,-46.7854
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.72,-36.5416,-46.7854
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.728,-36.5856,-47.275
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.736,-36.794,-47.4874
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.744,-36.9643,-47.0724
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.752,-37.1216,-46.7854
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.76,-37.3055,-46.879
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.768,-37.5086,-47.3798
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.776,-37.5636,-47.4874
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.784,-37.6306,-47.4874
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.792,-37.6194,-48.0688
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.8,-37.5415,-47.5975
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.808,-37.3687,-47.9462
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.816,-37.2331,-48.0688
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.824,-37.0521,-48.3251
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.832,-36.9068,-47.7108
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.84,-36.6841,-48.3251
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.848,-36.5155,-49.1993
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.856,-36.3448,-48.7403
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.864,-36.1565,-48.4591
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.872,-35.9301,-48.0688
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.88,-35.6933,-49.041
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.888,-35.5307,-48.1949
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.896,-35.374,-48.8882
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.904,-35.301,-49.041
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.912,-35.3076,-49.1993
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.92,-35.374,-49.041
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.928,-35.5446,-48.8882
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.936,-35.7222,-48.7403
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.944,-35.8622,-49.041
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.952,-36.1007,-48.7403
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.96,-36.2949,-48.3251
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.968,-36.5155,-48.4591
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.976,-36.7295,-49.041
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.984,-36.8973,-48.5975
alignment_GC_1,-4459.875,-4231.55,6.4461,1501.992,-37.1416,-49.1993
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.0,-37.2847,-48.3251
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.008,-37.4976,-48.3251
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.016,-37.6645,-48.0688
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.024,-37.7794,-47.9462
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.032,-37.9335,-47.7108
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.04,-38.031,-47.275
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.048,-38.0683,-47.9462
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.056,-38.0683,-47.1726
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.064,-37.982,-47.275
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.072,-37.982,-46.879
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.08,-37.8262,-46.879
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.088,-37.5747,-47.0724
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.096,-37.337,-46.7854
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.104,-37.1517,-46.7854
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.112,-36.8783,-46.3455
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.12,-36.6301,-46.6937
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.128,-36.568,-46.516
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.136,-36.4721,-46.3455
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.144,-36.4123,-46.7854
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.152,-36.3953,-46.6937
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.16,-36.4207,-46.6041
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.168,-36.5067,-46.6041
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.176,-36.5768,-46.9747
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.184,-36.6391,-46.43
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.192,-36.7204,-47.3798
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.2,-36.757,-47.5975
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.208,-36.7295,-47.3798
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.216,-36.7204,-47.8268
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.224,-36.7478,-48.0688
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.232,-36.7663,-47.9462
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.24,-36.7478,-48.5975
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.248,-36.7755,-47.8268
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.256,-36.757,-48.1949
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.264,-36.7755,-48.8882
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.272,-36.794,-48.5975
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.28,-36.7295,-48.7403
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.288,-36.7022,-49.041
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.296,-36.5768,-49.1993
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.304,-36.3531,-49.1993
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.312,-36.2292,-49.5349
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.32,-36.0223,-48.7403
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.328,-35.7805,-48.7403
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.336,-35.7149,-48.4591
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.344,-35.6431,-48.4591
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.352,-35.6148,-49.041
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.36,-35.6289,-49.1993
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.368,-35.6933,-48.8882
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.376,-35.7513,-49.364
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.384,-35.9073,-49.1993
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.392,-35.9914,-48.7403
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.4,-36.1805,-49.364
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.408,-36.2701,-49.1993
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.416,-36.455,-48.3251
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.424,-36.6301,-49.1993
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.432,-36.8126,-49.041
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.44,-37.1116,-48.8882
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.448,-37.3687,-48.5975
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.456,-37.597,-49.041
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.464,-37.982,-48.7403
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.472,-38.2331,-48.8882
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.48,-38.445,-48.8882
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.488,-38.7543,-47.9462
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.496,-38.8875,-48.3251
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.504,-38.9633,-47.9462
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.512,-38.8725,-47.7108
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.52,-38.7253,-47.8268
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.528,-38.4045,-47.4874
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.536,-38.031,-47.3798
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.544,-37.6987,-47.3798
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.552,-37.2951,-47.1726
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.56,-36.974,-46.7854
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.568,-36.6841,-46.9747
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.576,-36.4378,-47.275
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.584,-36.3364,-47.3798
alignment_GC_1,-4459.875,-4231.55,6.4461,1502.592,-36.2783,-47.4874
